Country,BP_Start,BP_End,BP_Slope,BP_Curvature,Obesity_Start,Obesity_End,Obesity_Slope,Obesity_Curvature,Diabetes_Start,Diabetes_End,Diabetes_Slope,Diabetes_Curvature,Cluster,Cluster_Name,Country_Code,Continent,UHC_End,Gini_Index,Gini_Year,Income_Group,WHO_Region,Income_Group_Ordinal,BP_Residual,BP_Predicted_By_Obesity
Gambia,30.729494519292317,29.89485983223971,-0.0362249005766941,-0.3438924447899963,1.6535529884920592,9.08137579488576,0.2480271180941643,0.1619921746525393,3.370187098559452,8.240581558496618,0.164324057551705,0.0714456386994506,4,Lean Hypertension / Low-Obesity Rising-BP,GMB,Africa,52.0,38.8,2020.0,Low income,Africa,1.0,3.9265431038558916,25.96831672838382
Georgia,29.50494568962946,26.23726994070604,-0.1153148846797753,0.1921564781716998,8.357346519952205,19.810436784883574,0.3717705246797949,0.152448796845604,5.762120509031494,11.818491491186329,0.1910486928593272,0.2175804961058503,0,Moderate Transition,GEO,Asia,69.4,33.9,2024.0,Lower middle income,Europe,2.0,1.4893909135485686,24.74787902715747
Germany,38.52260387212488,21.49904162455967,-0.5943418666343928,-0.2282715438586477,10.82201226594712,21.481008276200832,0.3579462742364973,0.0621027229186466,4.599932250614929,4.935953611439212,0.0124865974578024,-0.0111396713487664,2,Wealthy Decouplers,DEU,Europe,85.2,33.7,2022.0,High income,Europe,4.0,-3.0588088034036858,24.557850427963356
Ghana,27.80407881061591,24.59071530992268,-0.1094834442125185,-0.2645724390920681,2.2179527007374027,9.550237112646895,0.2464809014872084,0.1502892766047212,3.166771257767447,6.311702343137793,0.1085016709443598,-0.0021748302236239,4,Lean Hypertension / Low-Obesity Rising-BP,GHA,Africa,42.4,43.5,2016.0,Lower middle income,Africa,2.0,-1.3242681370699891,25.914983446992668
Greece,31.108499457774023,20.111820800562946,-0.3767562824022623,-0.0688512552137874,12.549848036085574,24.0276058185262,0.381329113901925,0.0374098007861729,5.493299189721224,6.569395003320861,0.0363581186566066,-0.0051398783416519,2,Wealthy Decouplers,GRC,Europe,73.2,33.4,2023.0,High income,Europe,4.0,-4.156352492243695,24.26817329280664
Greenland,35.79632724743092,21.477146785613108,-0.4828669655416151,-0.075637306428197,10.137957813893689,21.828640974290455,0.3909387970495159,0.0557179618324704,4.91981206052616,5.08455164232642,0.0055444440653928,-0.0279384802374575,2,Wealthy Decouplers,GRL,North America,,,,High income,,4.0,-3.041160195694186,24.518306981307294
Grenada,25.90461185226081,24.22252815843722,-0.0589247823769002,0.0146274594393901,7.337901567479378,19.76647213798325,0.4175885167894344,0.1765195133095264,4.458973859417272,10.467837618279612,0.2020376283737289,0.0974410782085717,0,Moderate Transition,GRD,North America,76.0,43.8,2018.0,Upper middle income,Americas,3.0,-0.5303518760449606,24.75288003448218
Guatemala,24.54693445883585,21.49800519372235,-0.1026664044541194,0.0043343567111901,6.859231559917893,19.26273108424433,0.4146825282559974,0.1636916504767945,4.8637828538372165,9.321056866695766,0.1526360745307349,0.0413023298607687,0,Moderate Transition,GTM,North America,58.0,45.2,2023.0,Lower middle income,Americas,2.0,-3.3121757149194266,24.810180908641776
Guinea,27.37082736816219,30.218643484520204,0.0943391713861724,-0.1269344880412401,1.4538498294742657,6.670492425450422,0.1713972560411331,0.1143573050687634,2.5872031878501502,6.104536461955114,0.1187119435670293,0.0394085917360227,4,Lean Hypertension / Low-Obesity Rising-BP,GIN,Africa,31.0,29.6,2018.0,Low income,Africa,1.0,3.9760871968626077,26.242556287657596
Guinea Bissau,28.21889594818328,30.69350743923157,0.0887707828941517,-0.1502552092684143,1.344771724522525,8.17859430475724,0.2274365649618232,0.1590999421024922,2.837179055619302,6.839534251164044,0.137416700423596,0.0400826280379418,4,Lean Hypertension / Low-Obesity Rising-BP,GNB,Africa,40.6,33.4,2021.0,Low income,Africa,1.0,4.622498726195108,26.071008713036463
Guyana,24.99758274609072,22.806690641520795,-0.0766818889312405,0.1098690469927871,6.846576855592484,18.26762723495434,0.3783575046675193,0.1893808591539089,4.483482640789776,10.210836131897564,0.1923546731576121,0.1161336755307807,0,Moderate Transition,GUY,South America,68.0,45.1,1998.0,Upper middle income,Americas,3.0,-2.1166839804796,24.923374622000395
Haiti,24.68530101397901,25.131182391967904,0.0260814013822339,-0.1528713217137109,4.431730928701089,19.94435080533584,0.5117302967175424,0.367078914580312,3.047616730737364,8.236514652294645,0.1761776798437645,0.0762842203334773,0,Moderate Transition,HTI,North America,39.0,41.1,2012.0,Low income,Americas,1.0,0.3985361721768079,24.732646219791096
Honduras,23.91357273787365,21.74411389069261,-0.0723218443825723,-0.0321915372089227,6.239632472983975,19.592702054284054,0.4445366160028414,0.1824586569878009,4.0082299429578345,8.800787777686015,0.1597037661143747,0.0652840232590972,0,Moderate Transition,HND,North America,60.0,45.7,2024.0,Lower middle income,Americas,2.0,-3.0285326044042975,24.772646495096907
Hungary,42.02016441805039,31.209186242987847,-0.3782262673631524,-0.1769660967292748,15.073420976145162,25.36657102204312,0.3333138762029539,0.1283838444358102,5.831005116752392,7.610594419345196,0.0575788009938923,0.0414474553613432,3,High-Starting-BP Recovery,HUN,Europe,78.6,30.6,2017.0,High income,Europe,4.0,7.09332111736617,24.115865125621678
Iceland,36.474647617653766,20.89226746460764,-0.5218566937798951,0.1247951957942115,10.608895098796411,21.111837380064912,0.3528974533238056,0.0408767030232776,6.465916763184329,5.957977384411962,-0.0224015439215703,-0.0387069447867925,2,Wealthy Decouplers,ISL,Europe,87.2,26.8,2019.0,High income,Europe,4.0,-3.7075763941191155,24.599843858726757
India,23.732370473645027,25.58444262822899,0.0610789066440532,-0.011735844838354,0.5845381111679855,3.312066810112038,0.0891827744621052,0.0747866502671081,4.410896207652311,8.559126164600425,0.1431097889767415,-0.0542329423421138,4,Lean Hypertension / Low-Obesity Rising-BP,IND,Asia,56.0,25.5,2022.0,Lower middle income,South-East Asia,2.0,-1.040136768584599,26.62457939681359
Indonesia,23.289425972407003,24.168619671151124,0.0346595800821729,-0.2062312463905767,0.7019303632556285,5.710745936384742,0.1650929931928563,0.160636464741812,3.872125750540724,7.541155735099393,0.1272967810527646,-0.0291637416481499,4,Lean Hypertension / Low-Obesity Rising-BP,IDN,Asia,54.2,34.4,2025.0,Lower middle income,Western Pacific,2.0,-2.183108407026385,26.35172807817751
Iran,29.78762924535143,20.934895956004134,-0.2934754786491345,-0.136493432388966,9.340955235477962,24.215985726801343,0.4959752994944034,0.1479144418836593,5.662930964580281,11.48404077515712,0.1938307245558908,0.1839924298741149,0,Moderate Transition,IRN,Asia,75.2,35.9,2023.0,Upper middle income,Eastern Mediterranean,3.0,-3.3118489990917936,24.246744955095927
Iraq,34.24045869945512,25.855514635693588,-0.2861386313466502,0.0003428757505344,15.310977675341466,28.892854535328087,0.4400326604294424,0.0572551258771051,8.45248971149284,16.40233255343945,0.257225530417974,0.1903988557706837,3,High-Starting-BP Recovery,IRQ,Asia,67.2,29.8,2023.0,Upper middle income,Eastern Mediterranean,3.0,2.1407665648484553,23.714748070845133
Ireland,31.96004418198213,21.299813155895087,-0.3391487828048231,-0.1578116604560994,8.770570915100276,23.66907130233449,0.4991846778653024,0.1845400034839057,3.920848047653236,6.141398095651788,0.07749530055192,-0.0222785217434118,2,Wealthy Decouplers,IRL,Europe,79.8,29.0,2023.0,High income,Europe,4.0,-3.0091436725032743,24.30895682839836
Israel,34.32877969888311,18.03656826002134,-0.551632386773708,0.0320456491886819,15.72393478123331,25.7156515284218,0.3340948842414293,-0.006663623963922,5.755432186016049,6.375230868122737,0.0189724048540376,-0.0480582455538788,2,Wealthy Decouplers,ISR,Asia,80.8,38.3,2022.0,High income,Europe,4.0,-6.0395887298049615,24.076156989826302
Italy,34.99910634669861,22.82623275670127,-0.4096178689993694,-0.2666431792203262,10.392857811940736,19.39233628859271,0.3022585985005032,0.0383522607282849,4.780829639864615,5.757580975098545,0.0333384371704383,0.0060724735782567,2,Wealthy Decouplers,ITA,Europe,80.8,34.3,2023.0,High income,Europe,4.0,-1.9692054752226333,24.795438231923903
Jamaica,27.802153906060084,22.30483608490423,-0.1793159054989409,0.0318208662501089,9.221700660252887,22.85108475234955,0.4534721752814832,0.1523147698976298,4.967010361320813,11.217926520430437,0.2113894368137581,0.1095593255580546,0,Moderate Transition,JAM,North America,71.2,39.9,2021.0,Upper middle income,Americas,3.0,-2.097167248274779,24.40200333317901
Japan,30.22740375494429,18.44382352377211,-0.3908650998554016,0.1394158832676292,1.3026209258312482,3.763919366141001,0.0791694755081097,0.0887199322171506,5.544750346167772,6.710546802590876,0.0428147145542833,-0.0295571502683524,2,Wealthy Decouplers,JPN,Asia,81.6,32.3,2020.0,High income,Western Pacific,4.0,-8.129357349416036,26.573180873188146
Jordan,32.00648527368966,22.03921164512741,-0.3438993788940268,-0.1680992486783192,15.866349060851856,34.45392307090358,0.6217709044839177,-0.1134114016987782,8.538432069697961,16.2589413772951,0.2559407090287313,0.0290519449675606,3,High-Starting-BP Recovery,JOR,Asia,76.4,33.7,2010.0,Lower middle income,Eastern Mediterranean,2.0,-1.0429612445115524,23.08217288963896
Kazakhstan,33.045244595189466,27.203906643876955,-0.2032441260674166,0.1392315981730207,8.51945165691412,19.4668565784371,0.3605908156659507,0.1144998924399396,6.395241288452322,11.38245952094772,0.1643788000740439,0.0710111198399198,0,Moderate Transition,KAZ,Asia,81.6,29.2,2021.0,Upper middle income,Europe,3.0,2.416945143636955,24.78696150024
Kenya,23.712343805978215,26.39257185695866,0.0851206797331811,-0.0703516562460603,1.3147227785837612,6.058031926012548,0.1559262296671353,0.1256644373620634,2.536375845240936,5.718624015958561,0.106615827501007,0.0198877390292352,4,Lean Hypertension / Low-Obesity Rising-BP,KEN,Africa,51.6,38.5,2022.0,Lower middle income,Africa,2.0,0.08034778712303847,26.312224069835622
Kiribati,21.86408583539478,21.4535647462772,-0.0112714977960696,0.0370093152847196,22.19263242259113,44.87208755078088,0.7705387412809376,0.0027408158611152,7.570556124055562,21.628961784961795,0.4831075461428253,-0.0962559371511733,1,Pacific Extreme Outliers,KIR,Oceania,46.6,24.7,2023.0,Lower middle income,Western Pacific,2.0,-0.44353512339545276,21.89709986967265
Kuwait,41.39035045428998,24.55976926103633,-0.5764762240693614,-0.0042872967118851,24.78211338646362,38.55173941686542,0.4469361727533628,0.0016215639262786,12.65882615364638,18.97295095672726,0.2092186661069987,0.1547484785645039,3,High-Starting-BP Recovery,KWT,Asia,82.2,,,High income,Eastern Mediterranean,4.0,1.9437256595033574,22.616043601532972
Kyrgyzstan,28.86479611396557,26.50024608895594,-0.0771501595916361,0.1186956359838988,5.708984839760208,14.85034716538199,0.2983184870373368,0.1857963355924445,4.464095335672612,9.739651902779444,0.1720600182722917,0.1109309305241227,0,Moderate Transition,KGZ,Asia,70.2,27.5,2024.0,Lower middle income,Europe,2.0,1.1881536251571312,25.31209246379881
Lao PDR,21.5350471291575,24.93550378351001,0.1219501319644558,-0.1799980524871601,0.511895781033816,4.19642372812814,0.1183485360606,0.1439695590326492,3.6204006924513776,7.406324229676881,0.1303476997843561,0.0382232240228166,4,Lean Hypertension / Low-Obesity Rising-BP,LAO,Asia,50.2,34.7,2024.0,Lower middle income,Western Pacific,2.0,-1.5884794357729106,26.523983219282922
Latvia,42.8683005452246,30.15579297200494,-0.4502210084513326,0.058478108567952,15.248931621465918,22.968415177031904,0.2508788817727282,0.0303131903437153,6.256165060476766,7.033921259205497,0.0210674482001339,0.0184559056371768,3,High-Starting-BP Recovery,LVA,Europe,74.4,34.0,2023.0,High income,Europe,4.0,5.767136051332741,24.388656920672197
Lebanon,34.62173342414394,21.24813479505548,-0.4840840659067413,0.0997909209049197,15.768231906128094,31.187691654044368,0.5052611328610496,-0.063980431346274,7.144904994335595,12.487030498478711,0.165618823554564,0.2322904110257173,3,High-Starting-BP Recovery,LBN,Asia,67.0,35.5,2022.0,Upper middle income,Eastern Mediterranean,3.0,-2.205574053394887,23.45370884845037
Lesotho,26.448348935080823,28.452612527233903,0.0647145223427722,-0.1076566050521007,4.447440900128711,14.421155572608944,0.3348757970896154,0.1576908025958756,3.6731440491597143,8.211170943085552,0.1554316746334682,0.0463907723017722,4,Lean Hypertension / Low-Obesity Rising-BP,LSO,Africa,49.0,44.9,2017.0,Lower middle income,Africa,2.0,3.091699239193538,25.360913288040365
Liberia,30.60659224340863,28.729524282849265,-0.0842022027157097,-0.250907601666086,2.2387433555941803,8.856289933813319,0.2091636468779285,0.0150761588022396,3.948168762689949,7.292872261352511,0.0998952722694566,0.0656757340780139,4,Lean Hypertension / Low-Obesity Rising-BP,LBR,Africa,37.0,35.3,2016.0,Low income,Africa,1.0,2.735603890629264,25.99392039222
Libya,36.107178719705765,24.735923827778848,-0.399744976696021,-0.0170321449209678,16.266116016468583,31.06984043712863,0.4773089424122689,0.0019874267534359,8.65951529370978,15.27523428008676,0.2173847749468336,0.1705412863874497,3,High-Starting-BP Recovery,LBY,Africa,69.2,,,Upper middle income,Eastern Mediterranean,3.0,1.268809326364675,23.467114501414173
Lithuania,42.84311604850801,30.459160696789883,-0.4404166848526429,-0.0924968535799259,15.997582684814429,25.60852373713849,0.3092517407039537,-0.0687147300583178,7.000904125125965,7.76421401285103,0.0166801200840251,0.0459417067819173,3,High-Starting-BP Recovery,LTU,Europe,72.8,36.0,2023.0,High income,Europe,4.0,6.370817850675401,24.088342846114482
Luxembourg,40.64608137612904,23.43744783357771,-0.5961262776794369,-0.2232853911042919,10.217344980662208,21.66256371004997,0.3838729004384343,0.1075882587135796,5.05323055256203,5.4000303455363685,0.01092318022724,-0.0266172087169553,2,Wealthy Decouplers,LUX,Europe,82.4,33.6,2023.0,High income,Europe,4.0,-1.099750545102065,24.537198378679776
Macedonia (TFYR),35.859999953206206,28.93744670396427,-0.2428401845829994,-0.0432778132783851,11.8641932782469,21.60797425563928,0.3223471404864818,-0.013970684448565,5.500644805754197,7.028172706173,0.0486846829454893,-0.0107439257945635,3,High-Starting-BP Recovery,MKD,Europe,63.2,33.5,2019.0,Upper middle income,Europe,3.0,4.394038739160017,24.543407964804253
Madagascar,25.774699897444783,28.066011506479377,0.0757536392586942,-0.124335386683882,0.8601162354644607,4.459928263419918,0.1173782237306934,0.0934877298790567,2.6438447271752223,5.360151833304722,0.0915811016209879,0.0004650484507388,4,Lean Hypertension / Low-Obesity Rising-BP,MDG,Africa,27.8,36.8,2021.0,Low income,Africa,1.0,1.5720021003394677,26.49400940613991
Malawi,22.69801379955772,28.205736175174927,0.1857507646223687,-0.0749273967550451,0.9979385426502974,4.923148995794017,0.1298468802807738,0.0970037452793988,2.628460940635705,6.008454369563404,0.1141886589513046,0.0222949267692129,4,Lean Hypertension / Low-Obesity Rising-BP,MWI,Africa,43.4,38.5,2019.0,Low income,Africa,1.0,1.764418430151128,26.4413177450238
Malaysia,26.97787595309549,23.85936283562272,-0.0910334471314485,-0.1802791451737684,2.4233980855936146,13.585422602205496,0.3731736551872401,0.2830082777136814,5.589581243405168,10.84643450626919,0.1836566950827011,-0.0055114606484669,0,Moderate Transition,MYS,Asia,78.2,40.7,2021.0,Upper middle income,Western Pacific,3.0,-1.5966156241217782,25.455978459744497
Maldives,20.743668202468548,24.49649040292713,0.1306304588042696,-0.0822909377855182,1.1105187521653233,7.079107236503586,0.189602756822922,0.209430958977294,4.5812886265224,10.69913727727902,0.2118772122607468,0.0053877538878561,4,Lean Hypertension / Low-Obesity Rising-BP,MDV,Asia,67.2,29.3,2019.0,Upper middle income,South-East Asia,3.0,-1.6995856828606435,26.196076085787773
Mali,29.334476789581924,32.423039104796366,0.0970258671152615,-0.120547873936044,1.3836959584959203,7.307361084023496,0.1945857542699864,0.1616193047146004,2.928508804465582,7.0087756398626855,0.1359511855210562,0.0710104712432434,4,Lean Hypertension / Low-Obesity Rising-BP,MLI,Africa,36.4,35.7,2021.0,Low income,Africa,1.0,6.252927043374097,26.17011206142227
Malta,39.26285432672405,20.94799292285983,-0.6088241963116837,0.0228765794642265,17.75747025465128,28.42298519574944,0.3605308110734742,0.0532961625275138,7.38246156283015,7.705144960021839,0.0131249144477067,0.0080264719295779,3,High-Starting-BP Recovery,MLT,Europe,79.8,31.8,2023.0,High income,Europe,4.0,-2.82020309251714,23.76819601537697
Marshall Islands,28.30729118423838,21.63529370649944,-0.2207954542523402,0.0836031497290558,33.067314122207655,52.22043414414252,0.640545988038395,-0.1012596444790401,10.621538541618488,20.726674191259512,0.3436562245900003,-0.1957953877073833,1,Pacific Extreme Outliers,MHL,Oceania,65.4,35.5,2019.0,Upper middle income,Western Pacific,3.0,0.5740730654542858,21.061220641045153
Mauritania,33.48170483726386,32.52440993289936,-0.0438068985650937,-0.3669782211006738,2.134017567913882,11.363523013859352,0.3079746759781204,0.1297975598023888,3.9224331091543,8.657535230007877,0.1597981428982548,-0.0224276118494228,4,Lean Hypertension / Low-Obesity Rising-BP,MRT,Africa,30.2,32.0,2019.0,Lower middle income,Africa,2.0,6.815688942519152,25.708720990380208
Mauritius,29.08690821001768,25.1556162979397,-0.1323222131099366,0.0452999915404639,3.791271413847049,9.882492412590551,0.2032389548733637,0.0687433263675118,8.266118476471231,12.72352584350048,0.1507041274818815,-0.0660878378346524,4,Lean Hypertension / Low-Obesity Rising-BP,MUS,Africa,71.6,36.8,2017.0,Upper middle income,Africa,3.0,-0.721572891488254,25.877189189427956
Mexico,29.51480523660904,20.47387527898128,-0.3056122832876371,0.0209869210160336,12.67056797655114,27.411740762796448,0.492309619169955,0.034075742902144,6.697179175485009,10.93740243421513,0.1461775122821411,-0.0270652688675767,2,Wealthy Decouplers,MEX,North America,74.2,42.6,2024.0,Upper middle income,Americas,3.0,-3.409350451697115,23.883225730678394
Micronesia (Federated States of),23.25677559619063,24.381518396013952,0.037436570939409,0.1426420065015183,24.22843535437192,44.36026955212205,0.6651574539127362,0.0289599977932246,8.425999637185312,20.974746957422617,0.4215325707727513,0.0759174268812126,1,Pacific Extreme Outliers,FSM,Oceania,59.4,40.1,2013.0,Lower middle income,Western Pacific,2.0,2.4261988944171478,21.955319501596804
Moldova,34.36564165826815,29.96443017846184,-0.1617190056003762,0.0609422092121174,9.412327111502456,17.983248790332038,0.278531429585944,-0.0122759173430779,4.842560188915575,7.78203688619139,0.0958444772803154,0.0814191451813034,3,High-Starting-BP Recovery,MDA,Europe,70.2,26.8,2023.0,Lower middle income,Europe,2.0,5.008707322486753,24.955722855975086
Mongolia,35.68625965594045,29.90697912778749,-0.1857961904236497,-0.0477228002913775,6.722562005192529,18.532846630039938,0.3795315244731223,0.2355387447340283,5.45813163449388,11.04124256542697,0.1792014925612766,0.1078008873124799,0,Moderate Transition,MNG,Asia,67.6,31.4,2022.0,Lower middle income,Western Pacific,2.0,5.013773385352664,24.893205742434827
Montenegro,32.558153509689554,29.96615043925517,-0.0829604822154082,-0.2333410459861543,8.434115306370696,22.415554161496708,0.4751089641998935,0.038957855808361,4.648439650837279,7.009305585089408,0.0794633286808259,-0.0231550618910151,3,High-Starting-BP Recovery,MNE,Europe,67.8,34.3,2021.0,Upper middle income,Europe,3.0,5.514605216659209,24.45154522259596
Morocco,30.63226485737881,26.81982035382415,-0.1237620163851568,-0.161427245596204,8.862675619836306,24.03694426603409,0.5036662421057401,0.1268123782937559,5.438278096437941,12.98742242686802,0.2521292674584724,0.1422890187604157,0,Moderate Transition,MAR,Africa,64.4,39.5,2013.0,Lower middle income,Eastern Mediterranean,2.0,2.5527093155260943,24.267111038298054
Mozambique,24.372572215387283,28.83279745453189,0.1465874558342015,-0.1810885437686878,1.1116055409749943,6.129276683514378,0.1674162487239123,0.0729594111233018,2.611358044103798,6.148401446064486,0.1219562995225822,-0.0032052590460717,4,Lean Hypertension / Low-Obesity Rising-BP,MOZ,Africa,37.2,49.6,2022.0,Low income,Africa,1.0,2.528677522434979,26.30411993209691
Myanmar,22.67119274091437,24.448649246244507,0.0647055152813576,-0.0076875224204326,0.8114543790177582,4.674387428381046,0.1252497464657327,0.1301341793851389,3.664766574513038,7.128741168522636,0.117654181724154,0.0522830970189607,4,Lean Hypertension / Low-Obesity Rising-BP,MMR,Asia,49.2,30.7,2017.0,Lower middle income,South-East Asia,2.0,-2.0209652896885792,26.469614535933086
Namibia,30.838736350089505,28.95034338338787,-0.0585673398657091,-0.1041828321178696,4.685967728929094,14.929192013085864,0.3377684783952728,0.2033409291562095,3.295509131265755,7.156134043233839,0.1330420838640708,0.0524918033046041,4,Lean Hypertension / Low-Obesity Rising-BP,NAM,Africa,58.0,59.1,2015.0,Upper middle income,Africa,3.0,3.647219572556452,25.30312381083142
Nauru,37.57224644656186,21.43435740326282,-0.531921539813247,0.2832336678878364,48.969901209242266,60.94452964922482,0.3995686231303208,-0.0438097117443211,25.888457436393004,29.21284800251324,0.0987981522972081,-0.3371315865136529,1,Pacific Extreme Outliers,NRU,Oceania,56.0,32.4,2012.0,Upper middle income,Western Pacific,3.0,1.3655083288839016,20.068849074378917
Nepal,24.13020041525686,29.25083932848928,0.1713156825973708,-0.0166356008356875,0.4902350766674548,3.384803018098215,0.0950401898240091,0.0908969351925101,4.024899740089078,10.17429907421704,0.2114838668740631,0.0474853624441362,4,Lean Hypertension / Low-Obesity Rising-BP,NPL,Asia,40.8,30.0,2022.0,Low income,South-East Asia,1.0,2.634533722881958,26.616305605607323
Netherlands,32.45590055713604,20.29746457274586,-0.4005881818576159,-0.1468045650758757,7.14266505933738,19.363370239336803,0.4129164343761918,0.1650293114450391,3.78707557741726,4.386803103885746,0.023667339692773,-0.0261255025148652,2,Wealthy Decouplers,NLD,Europe,82.0,25.7,2021.0,High income,Europe,4.0,-4.50126856621608,24.79873313896194
New Zealand,34.36869249666833,17.343159559193793,-0.5815461303564442,0.1157013485885843,13.68929099875252,29.360159938709945,0.5282991780762996,0.1369198085600986,5.450248620838998,6.871858735704564,0.0507499637948631,-0.0196308134052437,2,Wealthy Decouplers,NZL,Oceania,87.6,,,High income,Western Pacific,4.0,-6.318432216537936,23.66159177573173
Nicaragua,27.71168302694896,21.22873154082586,-0.218478379986362,0.0736174043065494,9.151537496398214,22.071183103001943,0.4314654553799307,0.1353601561919823,5.58162200475809,9.777798442392015,0.1428295144256774,0.0378824022963862,0,Moderate Transition,NIC,North America,68.4,46.2,2014.0,Lower middle income,Americas,2.0,-3.2619861147901084,24.490717655615967
Niger,29.15519772753757,33.51268664065174,0.1490214625248692,-0.1189002090169197,1.0038445438525152,4.815691871542186,0.1248960488853207,0.0962934005039708,2.5429154060269363,5.406294738674437,0.0992430237496838,0.0167606587699605,4,Lean Hypertension / Low-Obesity Rising-BP,NER,Africa,31.4,32.9,2021.0,Low income,Africa,1.0,7.059145577499301,26.453541063152436
Nigeria,27.18646533728628,24.94680743531333,-0.0841959602577983,-0.4137272004779123,1.3870077038755857,7.677834471231753,0.2070334938062926,0.153247763349213,3.0510086355362835,5.954155692180882,0.0967150343529408,0.0091898959543405,4,Lean Hypertension / Low-Obesity Rising-BP,NGA,Africa,39.4,33.9,2022.0,Lower middle income,Africa,2.0,-1.1811630361346204,26.12797047144795
Niue,23.53739391333255,24.06175359536662,0.0168748701904543,0.0220786794947525,25.18143298572197,48.33716749938869,0.7618386818012591,0.0076323924332668,10.326079523403086,26.17751425910169,0.5302998453781494,-0.060668716927358,1,Pacific Extreme Outliers,NIU,Oceania,66.6,,,,Western Pacific,,2.558808834979569,21.502944760387052
North Korea,24.36574643817739,18.323104529079348,-0.201302415027637,0.1105530548941439,2.207893973125536,6.085379916849339,0.1282368115318842,0.0677586328950569,5.691435138050776,5.7179457780967,-0.001627808738019,0.0335226428611419,2,Wealthy Decouplers,PRK,Asia,75.8,,,Low income,South-East Asia,1.0,-7.986008688921139,26.309113218000487
Norway,34.1743074046921,20.97854288464213,-0.4412124260709304,-0.0397010271742688,9.83132352819846,22.07072062292365,0.4128222870640486,0.1128782287363818,4.285872254255272,5.078419977414296,0.030185711668145,-0.0402266967132744,2,Wealthy Decouplers,NOR,Europe,85.0,26.5,2023.0,High income,Europe,4.0,-3.512227378385063,24.490770263027194
