Country,BP_Start,BP_End,BP_Slope,BP_Curvature,Obesity_Start,Obesity_End,Obesity_Slope,Obesity_Curvature,Diabetes_Start,Diabetes_End,Diabetes_Slope,Diabetes_Curvature,Cluster,Cluster_Name,Country_Code,Continent,UHC_End,Gini_Index,Gini_Year,Income_Group,WHO_Region,Income_Group_Ordinal,BP_Residual,BP_Predicted_By_Obesity
Occupied Palestinian Territory,31.8296668483529,23.19065120400531,-0.28620803614247,-0.0422841257819153,15.312103345483171,31.21484929114207,0.5302997993393282,0.0509944004942616,7.269629287251601,16.06243493193669,0.2940456697519704,0.2249011842635364,0,Moderate Transition,PSE,Asia,68.6,36.4,2023.0,Lower middle income,Eastern Mediterranean,2.0,-0.25996844547218245,23.450619649477492
Oman,31.737250257238248,25.27214925659957,-0.2318137354464981,-0.3311288532878093,8.469928264195762,26.525290147104435,0.5954458084302651,-0.1011807521080259,5.699273340795749,12.82601329537664,0.2354619468665668,-0.0205767266355924,3,High-Starting-BP Recovery,OMN,Asia,74.6,,,High income,Eastern Mediterranean,4.0,1.288089188911215,23.984060067688354
Pakistan,27.944424359883715,30.247230882870724,0.0786479647677922,0.0463849168637066,1.6123507457721509,7.491470439917677,0.1932091506393852,0.1444027658510752,5.674010655418085,11.8705587401684,0.2086270863539496,0.0611866029006939,4,Lean Hypertension / Low-Obesity Rising-BP,PAK,Asia,44.8,33.5,2024.0,Lower middle income,Eastern Mediterranean,2.0,4.098061381034164,26.14916950183656
Palau,30.92428056250936,23.49348973036418,-0.2469580906367741,0.0788773013540599,34.24391993294601,54.53521949438277,0.6619026168773509,-0.0715699644117975,13.19082240288547,22.841004993837,0.3244742309350815,-0.176653603129961,1,Pacific Extreme Outliers,PLW,Oceania,74.4,,,High income,Western Pacific,4.0,2.6955774360898452,20.797912294274333
Panama,25.937096568416,20.266587157873698,-0.1936095025879564,-0.0452268029426096,8.048709123044798,21.40949562812311,0.4541265167388569,0.1480169121585779,4.991535483832871,8.988602788160042,0.1345249639074481,0.0208268511759043,0,Moderate Transition,PAN,North America,76.6,49.7,2024.0,Upper middle income,Americas,3.0,-4.299397880556498,24.565985038430195
Papua New Guinea,19.87770226418575,24.821600762587384,0.1647707548167985,0.022716532925837,7.207968844098408,19.670962878191187,0.411942384964734,0.1249975447626186,5.997464839064884,14.044896135260135,0.2688831411972366,0.0870769784580488,0,Moderate Transition,PNG,Oceania,27.0,41.9,2009.0,Lower middle income,Western Pacific,2.0,0.057856487369210896,24.763744275218173
Paraguay,27.922219076734137,25.26334570517452,-0.080667167353327,-0.2300874431609081,5.871237206260301,18.907691574683568,0.4394546245856848,0.1411775589880514,3.624986892836105,7.777166507314885,0.1407644263899873,0.0151836402323537,0,Moderate Transition,PRY,South America,69.6,44.2,2024.0,Upper middle income,Americas,3.0,0.41277882022998824,24.85056688494453
Peru,25.10019705975004,14.673869986972198,-0.3616043865270237,-0.1623452864304662,8.423964499596924,18.71630647741021,0.3425213606480869,0.0875566517751212,5.539881752991134,7.422706986073348,0.0583292686138222,-0.007004987375806,2,Wealthy Decouplers,PER,South America,67.0,40.1,2024.0,Upper middle income,Americas,3.0,-10.198467077896096,24.872337064868294
Philippines,23.361953150097214,22.60006969180976,-0.0294807622630491,-0.0515937875975646,1.1118587359120085,5.614762305339879,0.148870149541045,0.0588773097128506,4.255373400943232,6.991694351983244,0.0918466332749951,-0.0332276027204154,4,Lean Hypertension / Low-Obesity Rising-BP,PHL,Asia,63.4,39.3,2023.0,Lower middle income,Western Pacific,2.0,-3.7625765871438404,26.3626462789536
Poland,39.728680713250455,29.54667275582201,-0.3548456286249097,-0.0251263120846709,12.90764291482912,22.322200974231983,0.309600089628031,0.0611496067352528,5.758692351199279,7.447511547529532,0.0540137102282024,0.0524686492996214,3,High-Starting-BP Recovery,POL,Europe,77.6,28.5,2023.0,High income,Europe,4.0,5.084508547149472,24.462164208672537
Portugal,30.485028055394714,25.75231003968069,-0.1518724526958246,-0.3049983839739031,7.272136487311704,19.70433049649177,0.4191722168275714,0.1028092277484017,4.344232721163776,6.707150377434675,0.0792486203728556,-0.0092145743625797,4,Lean Hypertension / Low-Obesity Rising-BP,PRT,Europe,83.6,33.9,2023.0,High income,Europe,4.0,0.9923613528567046,24.759948686823986
Puerto Rico,31.661309914293668,20.07115507713101,-0.4168259816752946,-0.2639429612696074,14.180419746802809,33.345830098373774,0.6216350222784192,-0.403327546327138,7.50948874763647,12.96879397474792,0.1778897464930498,-0.1358863335202388,2,Wealthy Decouplers,PRI,North America,,,,High income,,4.0,-3.137064112496372,23.208219189627382
Qatar,39.39553383454222,22.589387705000014,-0.5612060109829973,-0.0046742379252076,21.78075818578866,36.68564830737728,0.5003182048338094,0.0905310714924352,11.4365706980294,18.09315698817142,0.223291291447242,0.2391800700858805,3,High-Starting-BP Recovery,QAT,Asia,81.6,35.1,2017.0,High income,Eastern Mediterranean,4.0,-0.23892498010567564,22.82831268510569
Romania,35.57058717349864,30.231822647802225,-0.1881565482052471,-0.0243493627346482,10.539006173955077,21.449407356541,0.3565338757849512,0.0232360638874951,4.648997652940683,6.599817167197285,0.0646051550327059,0.0522797932375205,3,High-Starting-BP Recovery,ROU,Europe,71.8,29.8,2023.0,Upper middle income,Europe,3.0,5.670377594569963,24.561445053232262
Russian Federation,43.004542546046295,28.4818576713139,-0.5073320263038634,-0.0136028723750302,15.11978838474452,22.28512730030347,0.2325897340693091,0.0277985798026995,6.505060897634726,7.5395838458820865,0.0326056811406852,0.0409876917060147,3,High-Starting-BP Recovery,RUS,Europe,75.4,33.0,2023.0,Upper middle income,Europe,3.0,4.015476307996842,24.46638136331706
Rwanda,20.20600519115254,26.48694742288917,0.2230262067170716,-0.1439430218151479,0.7801553342525482,4.754469275708567,0.13089622860776,0.1338906303607027,1.429784076331401,4.214224246816245,0.0967551999078626,0.0306596617320028,4,Lean Hypertension / Low-Obesity Rising-BP,RWA,Africa,47.4,39.4,2023.0,Low income,Africa,1.0,0.026442249439295296,26.460505173449874
Saint Kitts and Nevis,27.04957840402027,25.371863254589048,-0.0528733835956976,0.085873755281598,8.55338823241506,21.072731381772304,0.4143950060858502,0.1813124437951503,6.571593584698252,13.765579094610672,0.2384373862537745,0.1560046209397437,0,Moderate Transition,KNA,North America,78.6,,,High income,Americas,4.0,0.7675710629928147,24.604292191596233
Saint Lucia,24.352501642579234,26.816776202660463,0.0833789442089875,-0.0072598729630771,6.794629641240425,17.996016299689536,0.3757431088012806,0.0437093175740467,4.319620414553194,13.266313915527968,0.2935493438896022,0.2324281214636853,0,Moderate Transition,LCA,North America,70.8,43.7,2015.0,Upper middle income,Americas,3.0,1.8625056592209468,24.954270543439517
Saint Vincent and the Grenadines,26.14013256119213,23.78470028713921,-0.0768193460353838,-0.1324037263249886,7.47308447663508,22.12009822912716,0.4884908400659621,0.1593134583370311,4.929976872361412,10.263638614643888,0.1840381820771915,0.0094018982176308,0,Moderate Transition,VCT,North America,75.6,,,Upper middle income,Americas,3.0,-0.7004532409040714,24.48515352804328
Samoa,20.563421889097167,23.37171494949589,0.0999354109483426,-0.0011978269151424,25.38635918197225,46.36033326336359,0.705892982349155,-0.0217331217512589,8.177605239426573,23.50874996261893,0.523597986373621,0.0778025398689392,1,Pacific Extreme Outliers,WSM,Oceania,59.6,38.7,2013.0,Upper middle income,Western Pacific,3.0,1.6439040024994789,21.72781094699641
Sao Tome and Principe,30.867749774326523,26.799349545045573,-0.1351386552628502,-0.2767261632720286,2.184791294480452,10.867700747450908,0.2916715812054534,0.1722807853698935,4.3316054764098695,7.89572122128626,0.1208941967484506,-0.0734615347554743,4,Lean Hypertension / Low-Obesity Rising-BP,STP,Africa,51.0,40.7,2017.0,Lower middle income,Africa,2.0,1.0342284477411425,25.76512109730443
Saudi Arabia,33.98131305702002,24.15699469300702,-0.3433826938196804,-0.2677634626321977,16.57149575190049,35.127817197156915,0.6071735228260853,-0.0855370645064886,8.638145969555614,16.595945336811507,0.263695030544573,0.0523445194929348,3,High-Starting-BP Recovery,SAU,Asia,81.4,,,High income,Eastern Mediterranean,4.0,1.1514777007556596,23.005516992251362
Senegal,32.008662136991475,30.55727067176305,-0.0502266707995711,-0.1604930722609571,2.121589511942348,7.589123112579318,0.1807416755751563,0.0993228371953331,3.954309240102324,7.18908186341653,0.1088079450898118,0.0112140305987179,4,Lean Hypertension / Low-Obesity Rising-BP,SEN,Africa,40.4,36.2,2021.0,Low income,Africa,1.0,4.419209225277548,26.1380614464855
Serbia,36.28161759701684,30.4307046883216,-0.1959987403588109,-0.1527620141922543,10.221457519805204,20.69120030926867,0.3478624580448574,0.0665206965004296,4.795689844740753,6.732068317955401,0.063179668971182,-0.000219821104622,3,High-Starting-BP Recovery,SRB,Europe,62.8,32.8,2023.0,Upper middle income,Europe,3.0,5.783013087820262,24.64769160050134
Seychelles,30.418799029735403,23.855786661726977,-0.2234102585605139,-0.0163846059523215,4.979602520276482,12.956878295265724,0.2627065241787117,0.1316197877306191,5.978789647536054,10.073929116452163,0.1394653746745553,0.0172000827489528,0,Moderate Transition,SYC,Africa,73.4,32.1,2018.0,High income,Africa,4.0,-1.6716891238129108,25.527475785539888
Sierra Leone,31.08218102135775,30.75935816858189,-0.0151301925681737,-0.2720929961990107,1.9208388015671016,7.613479477354441,0.188079619426124,0.1148373123431081,3.4986448543688,6.558827607745023,0.1020040311228289,0.0338943542856303,4,Lean Hypertension / Low-Obesity Rising-BP,SLE,Africa,37.6,35.7,2018.0,Low income,Africa,1.0,4.624067274511379,26.13529089407051
Singapore,33.056879768997284,16.014948257572197,-0.5560564153355858,0.2009867034523026,3.430262499985454,5.820186617751441,0.0792339465901641,0.0432734574194522,7.990122493920815,7.956960859999418,-0.006313227122001,-0.1158954624239857,2,Wealthy Decouplers,SGP,Asia,87.4,,,High income,Western Pacific,4.0,-10.3243308715582,26.339279129130396
Slovakia,38.28337698796291,29.22490133841349,-0.3186125231487747,-0.039962047890283,10.614491044714416,19.82124158631398,0.3009785380482773,0.0026628474320398,5.061829153441682,7.011537391311729,0.0605385219078193,0.0315731356989613,3,High-Starting-BP Recovery,SVK,Europe,79.8,23.8,2023.0,High income,Europe,4.0,4.478251364481853,24.746649973931635
Slovenia,38.04190255413829,30.84938947461767,-0.2554065418292197,-0.0506295876470095,10.412482487845605,19.51172839504582,0.2986704930979706,0.0342408223111966,5.000675128367409,6.931573809282346,0.0621729418530189,0.0059909166155689,3,High-Starting-BP Recovery,SVN,Europe,80.4,24.7,2023.0,High income,Europe,4.0,6.067532172849731,24.78185730176794
Solomon Islands,18.43649176218829,21.687969120674552,0.1046056786162941,-0.0600246706838176,6.998455880687532,20.77141660084046,0.456954844825679,0.1716699157229284,6.323692751177764,13.29577151097017,0.2348376062762126,0.0292896411372327,0,Moderate Transition,SLB,Oceania,43.0,37.1,2012.0,Lower middle income,Western Pacific,2.0,-2.950597824222907,24.63856694489746
Somalia,31.23658770436456,33.07203858864873,0.0731402826335113,-0.0283335488971008,1.797480569666361,7.173146474378211,0.1775634619992387,0.1213558944881996,3.2701154752238013,6.60501845308895,0.1129760148101782,0.0077866028613668,4,Lean Hypertension / Low-Obesity Rising-BP,SOM,Africa,22.4,,,Low income,Eastern Mediterranean,1.0,6.886659527642884,26.185379061005847
South Africa,35.576157096577056,27.510833065366118,-0.2801323725886594,-0.1097516920262824,12.030542021283118,26.161063980997067,0.4742462566278156,0.1356892797518641,6.339844435014797,10.786553579834086,0.1517158205284487,0.0862401828733397,3,High-Starting-BP Recovery,ZAF,Africa,64.8,54.1,2022.0,Upper middle income,Africa,3.0,3.485342033187493,24.025491032178625
South Korea,22.66427033616403,12.412703370501278,-0.3393869343594173,-0.1526289822192789,0.9864466751620012,4.272459392969443,0.1102707511787708,0.0023083051864137,4.61141658771776,7.775318125133334,0.096419245332286,-0.1735924977698848,2,Wealthy Decouplers,KOR,Asia,84.4,32.9,2021.0,High income,Western Pacific,4.0,-14.10263074220124,26.51533411270252
Spain,33.3958586843696,20.62717481846688,-0.423809418355057,-0.1046300503960687,12.52909269658904,23.194278424629104,0.3555271561290995,-0.0086053292157657,5.803030966736431,7.130530069026048,0.049091232269803,-0.0427846498805045,2,Wealthy Decouplers,ESP,Europe,81.0,33.4,2023.0,High income,Europe,4.0,-3.7357900101437664,24.362964828610647
Sri Lanka,19.47813826202664,22.0236160138756,0.0906467363953658,0.0123430147154994,0.8479529346058461,4.2586296502687855,0.1112312819810772,0.103162652363424,3.5017839720692203,7.030282761018308,0.1195832847312602,0.0424482240676687,4,Lean Hypertension / Low-Obesity Rising-BP,LKA,Asia,67.8,37.7,2019.0,Lower middle income,South-East Asia,2.0,-4.493291241099659,26.51690725497526
Sudan,26.78965507921041,30.037525795598903,0.104429683386401,-0.1223550875874978,1.6551430162211944,7.283540402947405,0.1893311203349747,0.0690115631322753,3.8972191071972735,8.649084237850532,0.1650651655330323,-0.0414947892481042,4,Lean Hypertension / Low-Obesity Rising-BP,SDN,Africa,41.8,34.2,2014.0,Lower middle income,Eastern Mediterranean,2.0,3.8647041161325895,26.172821679466313
Suriname,31.7634417530559,22.974283749411303,-0.3038182765238115,0.0219462801566413,11.92401504245324,25.25708674641266,0.4385363391267189,0.0493777432186804,7.360312456275436,11.81439793251165,0.1443174855074664,0.0782380605130147,3,High-Starting-BP Recovery,SUR,South America,71.4,39.2,2022.0,Upper middle income,Americas,3.0,-1.154035284133485,24.128319033544788
Swaziland,29.801578926007323,29.49452173484169,-0.025153651396433,-0.0873584149294645,5.233324940272957,14.734900698589684,0.3124192347606272,0.0519519092676835,4.156189637209762,9.127452718594895,0.165776199645602,0.0293133913164262,4,Lean Hypertension / Low-Obesity Rising-BP,SWZ,Africa,64.6,54.6,2016.0,Lower middle income,Africa,2.0,4.16929715997761,25.32522457486408
Sweden,36.266142802247415,20.90565520588604,-0.5093650546138498,-0.059951252657837,9.802960295538522,19.676438034961727,0.3324416337496029,0.104146758965093,4.680642127726647,4.90224698242625,0.0098503259853204,-0.0019739463153483,2,Wealthy Decouplers,SWE,Europe,81.0,29.3,2023.0,High income,Europe,4.0,-3.857466266670361,24.7631214725564
Switzerland,27.98187127781315,18.82477626710064,-0.3229249964003037,-0.1168686019242791,6.646104789123977,18.699902501484228,0.4022877934358287,-0.1034934537887128,3.2467730042496137,4.026360478412371,0.0253780547512186,-0.0464489423568996,2,Wealthy Decouplers,CHE,Europe,84.6,33.8,2022.0,High income,Europe,4.0,-6.0494267607525565,24.874203027853195
Syrian Arab Republic,30.408727359425267,25.31229893486873,-0.1653786048102606,-0.1889445886290156,11.312244743281877,26.120483264176997,0.4914898640759678,0.1871400287616919,6.441201023449432,13.98379237701992,0.2546486550496855,0.1069292210260011,0,Moderate Transition,SYR,Asia,70.8,26.4,2022.0,Lower middle income,Eastern Mediterranean,2.0,1.282191819624103,24.030107115244626
Taiwan,23.02676545850175,17.14228901087995,-0.217408536897332,-0.1939581604357968,1.5561303057649871,6.922258812516342,0.1763141088929992,0.0285310862140615,5.451243175723378,6.857826979215801,0.0398507594280834,-0.0196379749146298,2,Wealthy Decouplers,TWN,Asia,,,,High income,,4.0,-9.071628685668582,26.21391769654853
Tajikistan,26.956975687345157,25.721959177502733,-0.0412266979306892,0.1661524754701718,5.018507419649863,12.69847378638116,0.2480816793942743,0.1834673821250092,4.445588138114049,9.3840392972745,0.1579106772715132,0.1877628407494271,0,Moderate Transition,TJK,Asia,71.0,36.1,2024.0,Lower middle income,Europe,2.0,0.1650897101575488,25.556869467345184
Tanzania,23.45115748479161,27.03233438894511,0.123047899862178,-0.0411438275133161,1.428325933417624,7.165982869621695,0.1875858174538406,0.1444899639756082,2.6296712747503377,5.864541170717676,0.1103925755659586,-0.0054474190093279,4,Lean Hypertension / Low-Obesity Rising-BP,TZA,Africa,40.8,40.5,2018.0,Low income,Africa,1.0,0.8461404632153418,26.186193925729768
Thailand,21.00843072744587,22.365198018705108,0.0499910248214634,-0.0778266461945765,1.382145254245407,8.126349498659025,0.2155222758821538,0.2274887598939113,4.5596575166205415,8.295541332466204,0.1271950405244866,0.0215353353281064,4,Lean Hypertension / Low-Obesity Rising-BP,THA,Asia,77.8,33.3,2024.0,Upper middle income,South-East Asia,3.0,-3.711753575177589,26.076951593882697
Timor-Leste,23.106355016484702,27.4375483527931,0.1498409690570354,-0.1036807487437386,0.41593600890691,3.075212262237231,0.0860877334700972,0.085704909827655,2.872201980558538,5.3574272588715575,0.0854327768778964,-0.0627702808336698,4,Lean Hypertension / Low-Obesity Rising-BP,TLS,Asia,39.8,28.7,2014.0,Lower middle income,South-East Asia,2.0,0.7860265963263373,26.651521756466764
Togo,29.078971930630143,29.13180999869124,-0.0028658446037233,-0.1798811846253517,1.613542297791286,7.217068516478323,0.1855667871095996,0.1304850809732419,3.110248109053863,6.83516696809429,0.1271325031424478,0.0409417660549376,4,Lean Hypertension / Low-Obesity Rising-BP,TGO,Africa,34.4,37.9,2021.0,Low income,Africa,1.0,2.951427098686228,26.18038290000501
Tokelau,19.118966251729333,25.610945474912093,0.2171113517616572,0.1517467217883341,19.45710891826724,43.37500870398991,0.8017693045606441,0.1180493394986745,8.831997556910034,25.544740193116475,0.5641844312490125,0.0675660064126366,1,Pacific Extreme Outliers,TKL,Oceania,,,,,,,3.5435519077727697,22.067393567139323
Tonga,21.10288227584732,23.038450500836767,0.0650135221437517,0.1318240215723762,25.178464822555263,46.61439044934662,0.7151957092581427,-0.0126992067435728,9.44444904414086,23.18681101910521,0.463909480134683,0.0198204401173847,1,Pacific Extreme Outliers,TON,Oceania,68.4,27.1,2021.0,Upper middle income,Western Pacific,3.0,1.339538724823747,21.69891177601302
Trinidad and Tobago,21.86862028829959,25.15735852226052,0.1071352596513442,0.1136006214174075,5.205728894701823,16.829025537039247,0.3913283057541308,0.2167620159046649,4.215002417561419,10.92691154191442,0.2252068842481885,0.1905191022739887,0,Moderate Transition,TTO,North America,74.8,40.2,1992.0,High income,Americas,4.0,0.07034201670473905,25.08701650555578
Tunisia,30.994386102747463,24.12146632889238,-0.2288005818281556,-0.1501277618687029,10.374402486242396,25.33433424733757,0.5012107859766489,0.0793506848576822,5.651422960518552,11.95275673093442,0.2114361973385276,0.0708450265416192,0,Moderate Transition,TUN,Africa,70.0,33.7,2021.0,Lower middle income,Eastern Mediterranean,2.0,0.0019342490746865337,24.119532079817695
Turkey,28.163128130766847,21.541801793259737,-0.2269283651310066,-0.3766192312252135,11.639657280831344,30.2542088492336,0.616497237313203,-0.0074311705728828,5.482320459775584,12.98940302390406,0.2492462976344398,0.1098469589561177,0,Moderate Transition,TUR,Asia,73.0,43.7,2023.0,Upper middle income,Europe,3.0,-2.0180913344579103,23.559893127717647
Turkmenistan,30.260892304116247,25.55994451682982,-0.1543139246955145,0.101315290407263,6.811819667400296,16.8462045373172,0.3314443207935866,0.2366314870876996,5.073242226643434,11.24851114456774,0.1997199598086819,0.2085811941643164,0,Moderate Transition,TKM,Asia,79.4,40.8,1998.0,Upper middle income,Europe,3.0,0.47488213378561284,25.085062383044207
Tuvalu,24.71860500951285,23.924447350050848,-0.0245947778331734,-0.0463138968833912,24.42598085200895,50.163682338177566,0.8561986331397974,-0.1677536071651386,9.550223510071316,23.12245303017752,0.4616601552466928,-0.1516265628171322,1,Pacific Extreme Outliers,TUV,Oceania,64.0,39.1,2010.0,Upper middle income,Western Pacific,3.0,2.629269846573365,21.295177503477483
Uganda,21.7814526792528,26.6047186846938,0.1623519778292918,0.0514051032531006,0.9128153025872104,4.492759780561639,0.117223978925405,0.0879941581919813,1.828152806635575,4.267826670334349,0.0809303918823431,0.0486237557066973,4,Lean Hypertension / Low-Obesity Rising-BP,UGA,Africa,42.6,42.7,2019.0,Low income,Africa,1.0,0.11444388509080738,26.490274799602993
Ukraine,38.97739669285819,28.14837665978113,-0.3783580639208989,-0.0526057545963702,14.11460783765429,23.25228064645691,0.2975466550314262,0.0103917166756727,5.636735525677837,7.160469536908498,0.0487617821112535,0.0245831395783974,3,High-Starting-BP Recovery,UKR,Europe,77.4,25.6,2020.0,Lower middle income,Europe,2.0,3.792009621819595,24.356367037961533
United Arab Emirates,38.68274650043408,21.58785539722928,-0.5555782646485674,0.2982445261070667,19.6123625749431,32.9753783629453,0.442460549439113,0.2314918795277545,9.907987415438312,14.96004434757212,0.1897416842946786,0.1770151239696845,3,High-Starting-BP Recovery,ARE,Asia,76.2,26.4,2018.0,High income,Eastern Mediterranean,4.0,-1.66250291946832,23.2503583166976
United Kingdom,31.16441128792,16.7237318020219,-0.4922925458077318,-0.2159807065162749,11.726237441741288,26.33767911492008,0.4909731592237084,0.1907436694314701,4.44488603761406,5.735764297927614,0.0447699920255441,-0.0223011121187413,2,Wealthy Decouplers,GBR,Europe,84.8,32.4,2021.0,High income,Europe,4.0,-7.281669143219229,24.005400945241128
United States of America,22.082150584425385,13.29540009357001,-0.2868495375433756,0.2601867868286958,15.04227612043232,34.64456302792869,0.667426867086029,0.1123246310540632,4.5988627959172375,7.179798903099757,0.0901139846422697,-0.024169923126014,2,Wealthy Decouplers,USA,North America,85.4,41.8,2024.0,High income,Americas,4.0,-9.765087376335526,23.060487469905535
Uruguay,38.484826893680896,22.28310043709115,-0.5369753186869077,0.0076809203928088,13.912162293566814,26.7872094502643,0.4300959984931086,0.0791397004607092,7.427684666821326,9.203372739246982,0.0583196799360714,0.0419083964928185,3,High-Starting-BP Recovery,URY,South America,83.2,40.0,2024.0,High income,Americas,4.0,-1.6711661386454644,23.954266575736614
Uzbekistan,28.33117448770657,25.367291522579627,-0.097255361959143,0.1634183552620564,5.848841902041627,14.92542095764686,0.2955953860227066,0.1748596065376242,4.600477566144551,9.864799404571698,0.1700701731844357,0.1569501148572422,0,Moderate Transition,UZB,Asia,81.0,32.7,2025.0,Lower middle income,Europe,2.0,0.06373875172687349,25.303552770852754
Vanuatu,21.55492300207029,23.8750441645386,0.0796200165535407,0.0198460803147981,8.22549856753339,23.4610785726173,0.5090246944790372,0.1430446217336384,7.304350559321461,15.084199747783842,0.2613946442372362,0.1460315766039853,0,Moderate Transition,VUT,Oceania,49.4,32.3,2019.0,Lower middle income,Western Pacific,2.0,-0.45757197283046125,24.33261613736906
Venezuela,33.25616185777742,19.76196741859612,-0.4639485975349241,-0.0749355122741987,12.635067504199212,24.87319668309376,0.4108277683392287,-0.0161450980967911,7.088968951242097,9.357057910684052,0.0778893814100602,-0.0532304027154081,2,Wealthy Decouplers,VEN,South America,72.2,44.7,2006.0,Upper middle income,Americas,3.0,-4.4100193606010905,24.171986779197212
Viet Nam,20.46499274950396,23.11678015106736,0.0921273547992831,-0.0033092656149996,0.2070294178730813,1.6332386466083315,0.0454706002540036,0.0588560882016932,2.996308465396713,5.2324943213235215,0.0775185621964995,-0.0090860901157334,4,Lean Hypertension / Low-Obesity Rising-BP,VNM,Asia,66.8,36.1,2022.0,Lower middle income,Western Pacific,2.0,-3.698767046798963,26.815547197866323
Yemen,26.760394884111328,30.524993735607563,0.1245412812568424,-0.1279816944365697,3.9380678063260297,15.163547929069347,0.3718605367064047,0.2215017963877897,3.410561620771486,10.652030327125088,0.2426930802905053,0.1546999550093924,0,Moderate Transition,YEM,Asia,44.2,36.7,2014.0,Lower middle income,Eastern Mediterranean,2.0,5.248528063418316,25.276465672189246
Zambia,29.33934115226672,27.27679542691045,-0.0692634426079502,0.0413236467895295,2.3906559860181136,7.077081671680956,0.1486996877283993,0.1075179349347545,3.770546350740478,6.319190926973317,0.0829318708664724,0.0213705723922578,4,Lean Hypertension / Low-Obesity Rising-BP,ZMB,Africa,50.8,51.5,2022.0,Lower middle income,Africa,2.0,1.0804889317999873,26.196306495110463
Zimbabwe,28.928065453245267,28.24864274202208,-0.0301202105821308,-0.1537213008336604,5.214425381041988,14.35245335645068,0.3089113197975143,0.0160056288989118,4.155990432367678,6.837626561433298,0.0936917451907327,-0.0149661242269213,4,Lean Hypertension / Low-Obesity Rising-BP,ZWE,Africa,45.2,50.3,2019.0,Low income,Africa,1.0,2.8799145319829016,25.36872821003918
